id,EVmutation_spearman,Site_independent_spearman
O75970_PF00595_372_bit_0.7,0.6420177298386521,0.5993831417441253
O75970_PF00595_693_bit_0.7,0.5541000681919221,0.5591374647360204
O94830_PF00536_389_bit_0.7,0.336862943645031,0.33399138792630445
O94885_PF00536_630_bit_0.7,0.5726222371524854,0.5624745143556609
O94929_PF00412_149_bit_0.7,0.6433632265845538,0.6453294823461394
O94929_PF00412_149_bit_0.8,0.6409171107447075,0.6476267988536393
O94929_PF00412_149_bit_0.9,0.6424079679374961,0.6395725283739782
O94929_PF00412_149_bit_1.0,0.6578284804200029,0.6335005925335782
O94929_PF00412_210_bit_0.7,0.4821954250668639,0.5112344497683565
O94993_PF00505_338_bit_0.7,0.3321606467095353,0.3620491695186634
O95076_PF00046_155_bit_0.7,0.31042772232047877,0.4211832893261365
O95076_PF00046_155_bit_0.8,0.31536706157022737,0.41005188241491436
