id,EVmutation_spearman,Site_independent_spearman
DNJA1_HUMAN_Tsuboyama_2023_2LO1_b.05.csv,0.7865615794008795,0.7971420763142071
DNJA1_HUMAN_Tsuboyama_2023_2LO1_b.1.csv,0.7902714739230937,0.8025801374243
DNJA1_HUMAN_Tsuboyama_2023_2LO1_b.3.csv,0.7942309646627219,0.8136215058135703
DNJA1_HUMAN_Tsuboyama_2023_2LO1_b.5.csv,0.8021098137159406,0.8182582798662451
DOCK1_MOUSE_Tsuboyama_2023_2M0Y_b.03.csv,0.5028438252761932,0.49693576189933825
DOCK1_MOUSE_Tsuboyama_2023_2M0Y_b.04.csv,0.5102242439483344,0.4955777652752178
DOCK1_MOUSE_Tsuboyama_2023_2M0Y_b.05.csv,0.5137231875380145,0.4961139046817325
DOCK1_MOUSE_Tsuboyama_2023_2M0Y_b.1.csv,0.502929430169054,0.49698271481614603
DOCK1_MOUSE_Tsuboyama_2023_2M0Y_b.3.csv,0.526618015300791,0.5317146484626089
DOCK1_MOUSE_Tsuboyama_2023_2M0Y_b.5.csv,0.5220728799702603,0.544600305491282
DYR_ECOLI_Nguyen_2023_b.03.csv,0.41107057575060363,0.35719823885298246
DYR_ECOLI_Nguyen_2023_b.04.csv,0.4188847617588475,0.3595519709012198
DYR_ECOLI_Nguyen_2023_b.05.csv,0.4228877627213991,0.35892356446563906
DYR_ECOLI_Nguyen_2023_b.1.csv,0.4686971833430563,0.37932305777053876
DYR_ECOLI_Nguyen_2023_b.3.csv,0.45318522966809466,0.47393200284866316
DYR_ECOLI_Nguyen_2023_b.5.csv,0.459462476551557,0.4864358828219381
DYR_ECOLI_Thompson_2019_b.03.csv,0.42403968026478095,0.26790512278315604
DYR_ECOLI_Thompson_2019_b.04.csv,0.4324651294457899,0.27085051605407917
DYR_ECOLI_Thompson_2019_b.05.csv,0.42648448397785327,0.27123845201837654
DYR_ECOLI_Thompson_2019_b.1.csv,0.4515274248353277,0.2912094306154576
DYR_ECOLI_Thompson_2019_b.3.csv,0.4754258140923194,0.38556266066131617
DYR_ECOLI_Thompson_2019_b.5.csv,0.4719437583486409,0.3939052864721755
ENVZ_ECOLI_Ghose_2023_b.5.csv,0.19465078428324506,0.21569515300300454
ENV_HV1B9_DuenasDecamp_2016_b.03.csv,0.38492833474932614,0.3779677918202643
ENV_HV1B9_DuenasDecamp_2016_b.04.csv,0.3879233361057362,0.37993998718486177
ENV_HV1B9_DuenasDecamp_2016_b.05.csv,0.40305747660755975,0.3800881910192776
ENV_HV1B9_DuenasDecamp_2016_b.1.csv,0.4097727287142645,0.37776387761301367
ENV_HV1B9_DuenasDecamp_2016_b.3.csv,0.37527535890886216,0.3710426428008066
ENV_HV1B9_DuenasDecamp_2016_b.5.csv,0.3916052948647971,0.3662027048900416
ENV_HV1BR_Haddox_2016_b.03.csv,0.2941926719339837,0.3416261388480588
ENV_HV1BR_Haddox_2016_b.04.csv,0.2887020814742946,0.3415425687085901
ENV_HV1BR_Haddox_2016_b.05.csv,0.2879267463018802,0.3406387065032752
ENV_HV1BR_Haddox_2016_b.1.csv,0.289626989825245,0.34371059597579356
ENV_HV1BR_Haddox_2016_b.3.csv,0.2878681677037406,0.34254098934399874
ENV_HV1BR_Haddox_2016_b.5.csv,0.2894965113521106,0.3418929224929711
EPHB2_HUMAN_Tsuboyama_2023_1F0M_b.03.csv,0.7021793386505506,0.7226599629465755
EPHB2_HUMAN_Tsuboyama_2023_1F0M_b.04.csv,0.6994639137322892,0.7245347038229227
EPHB2_HUMAN_Tsuboyama_2023_1F0M_b.05.csv,0.7119658044527879,0.7259487191402927
EPHB2_HUMAN_Tsuboyama_2023_1F0M_b.1.csv,0.6878225151039823,0.7410592992121964
EPHB2_HUMAN_Tsuboyama_2023_1F0M_b.3.csv,0.7420424432910948,0.7741513050654728
EPHB2_HUMAN_Tsuboyama_2023_1F0M_b.5.csv,0.764425781316917,0.7908032664671913
ERBB2_HUMAN_Elazar_2016_b.3.csv,0.3556642148630751,0.3705969393060982
ERBB2_HUMAN_Elazar_2016_b.5.csv,0.33446555310404064,0.35516055788523404
ESTA_BACSU_Nutschel_2020_b.3.csv,0.4140279077075179,0.2739100694368073
ESTA_BACSU_Nutschel_2020_b.5.csv,0.4008996553598789,0.3377586216796046
F7YBW8_MESOW_Aakre_2015_b.1.csv,0.2211478274422348,0.14285443474319076
F7YBW8_MESOW_Aakre_2015_b.3.csv,0.40025165121436074,-0.03961479546174523
F7YBW8_MESOW_Aakre_2015_b.5.csv,0.4056677074611831,-0.02924135079100616
F7YBW8_MESOW_Ding_2023_b.1.csv,0.3838604869411561,0.41141415201975046
F7YBW8_MESOW_Ding_2023_b.3.csv,0.36488501899989295,0.3126328967187878
F7YBW8_MESOW_Ding_2023_b.5.csv,0.5008842558719829,0.42555388851332077
FECA_ECOLI_Tsuboyama_2023_2D1U_b.03.csv,0.47404904531568864,0.15158188325684935
FECA_ECOLI_Tsuboyama_2023_2D1U_b.04.csv,0.47681555274226467,0.16211242270856605
FECA_ECOLI_Tsuboyama_2023_2D1U_b.05.csv,0.4785277279077041,0.16929381072316382
FECA_ECOLI_Tsuboyama_2023_2D1U_b.1.csv,0.4667606220166344,0.1921457298426673
FECA_ECOLI_Tsuboyama_2023_2D1U_b.3.csv,0.5327529315928111,0.38905787138855635
FECA_ECOLI_Tsuboyama_2023_2D1U_b.5.csv,0.5140515647496902,0.48416648055689127
FKBP3_HUMAN_Tsuboyama_2023_2KFV_b.05.csv,0.15145039322329107,0.16137703004516235
FKBP3_HUMAN_Tsuboyama_2023_2KFV_b.1.csv,0.18927137531106214,0.13522656686851
FKBP3_HUMAN_Tsuboyama_2023_2KFV_b.3.csv,0.37939401272808587,0.4193692319767125
FKBP3_HUMAN_Tsuboyama_2023_2KFV_b.5.csv,0.3774243894993746,0.4312150417929579
GAL4_YEAST_Kitzman_2015_b.1.csv,0.5042681017723064,0.35868966859673096
GAL4_YEAST_Kitzman_2015_b.3.csv,0.5043662077208786,0.4038595035504977
GAL4_YEAST_Kitzman_2015_b.5.csv,0.5116228194960947,0.537215437040186
GCN4_YEAST_Staller_2018_b.1.csv,0.24867843481767707,0.2728566634997974
GCN4_YEAST_Staller_2018_b.3.csv,0.25255613055569814,0.2610773384309587
GCN4_YEAST_Staller_2018_b.5.csv,0.24155710207802844,0.23923332609517461
